Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
410,2019-05-14 10:40:47,9692385681328545,fraud_Lind-Buckridge,entertainment,66.61,David,Smith,F,605 Main St,Los Angeles,CA,46782,39.37993928845121,-79.45242851719266,591418,Psychologist,1996-12-04,aefb5d6cc53333f5c4cb931e539c0c49,1557830447,39.32797736683549,-79.49244044046338,0,20022.0
411,2019-02-08 03:50:51,2625255232231600,fraud_Lind-Buckridge,shopping_pos,1817.36,Daniel,Patel,F,5356 Main St,Phoenix,TX,13677,29.595004848122134,-90.67100015325641,419641,Developer,1980-05-06,aa27a2012db326ae3aac027408484ce4,1549597851,29.295964789767766,-90.43968690068301,1,
412,2019-04-13 22:22:02,9140323485271162,"fraud_Heller, Gutmann and Zieme",entertainment,47.58,Edward,Brown,M,4522 Main St,Houston,TX,44401,29.530863520416947,-94.8267773739814,946824,Driver,1955-04-10,95e47fbdd67ebfdea0139fe51b0bb116,1555194122,29.490762951322026,-94.86888942691323,0,
413,2019-08-16 03:08:46,9783418730883106,"fraud_Rippin, Kub and Mann",misc_net,223.94,Stephanie,Sanchez,F,9713 Main St,New York,CA,29472,30.475377822840983,-86.26355159076098,527874,Engineer,1971-05-09,a5ef44d87a42334b0f35aaef61366a89,1565924926,30.087374237758233,-86.25383167572815,0,77850.0
414,2019-08-12 00:22:47,7302043708984671,fraud_Lind-Buckridge,entertainment,402.34,Tyler,Khan,F,1416 Main St,Phoenix,TX,80327,46.108617999101035,-123.70721372816867,841124,Driver,1978-08-26,06a5a6c532ad54f9bc050baa9eefc14e,1565569367,46.195587463859916,-123.97361645620056,0,47294.0
415,2019-08-18 21:43:19,4458416480298360,fraud_Lind-Buckridge,food_dining,428.09,Daniel,Gill,F,2741 Main St,Los Angeles,CA,12845,40.71747549193719,-89.23670219851527,675319,Developer,1974-10-06,9aff6561effbcfd4c477117646011f55,1566164599,40.81915300750224,-89.40592704780241,0,
416,2019-05-02 13:53:42,3478909488289206,"fraud_Rippin, Kub and Mann",grocery_pos,186.2,Sarah,Garcia,M,8755 Main St,Phoenix,IL,86321,32.77331190286518,-89.13237196501731,813399,Accountant,1989-07-05,82d8421ab94779e968de2be633495c93,1556805222,32.41133286436613,-88.80421665149565,0,
417,2019-02-08 04:28:39,5664166467788920,"fraud_Rippin, Kub and Mann",gas_transport,180.83,Daniel,White,F,378 Main St,New York,TX,99851,25.50847238852389,-77.54607267163084,48921,Developer,1997-09-15,a02258744ba3117c6a5f835b963a101c,1549600119,25.31008301395526,-77.23888954048972,0,
418,2019-06-23 00:46:00,4533158672486943,"fraud_Heller, Gutmann and Zieme",grocery_pos,270.27,Emma,Patel,F,8188 Main St,Phoenix,AZ,85856,30.509453420767592,-68.15722294168935,499139,Accountant,1998-07-10,81f7a43532f843d891de39b52b893226,1561250760,30.591271465138373,-68.4803687237476,0,37785.0
419,2019-03-31 19:12:44,2889418252575437,fraud_Keeling-Crist,misc_net,138.03,David,Patel,M,7172 Main St,Los Angeles,NY,97467,33.49979059756846,-94.00737654681922,346968,Driver,1972-05-20,4cb2a63006f38b7764c5cd3773c7c927,1554059564,33.09194541195407,-94.1198840986039,0,29938.0
420,2019-01-07 09:49:02,9603394174888305,"fraud_Heller, Gutmann and Zieme",misc_pos,67.92,David,Smith,M,4193 Main St,New York,NY,59400,31.680822061339498,-118.32511058035367,335874,Engineer,1968-03-06,797178aeea7f80afc7cdc85a3d3aa025,1546854542,32.07600705277644,-118.6219445044854,0,
421,2019-04-07 18:00:56,9115705286886527,"fraud_Kutch, Hermiston and Farrell",misc_net,183.51,Sarah,Banks,F,3773 Main St,Houston,TX,10303,33.956075100189395,-119.96946001021634,7300,Psychologist,1979-06-27,dfb02599612b848639848ab03acca906,1554660056,33.975108951206,-119.94023151580836,0,
422,2019-05-30 21:00:17,8233090377207510,"fraud_Heller, Gutmann and Zieme",entertainment,30.92,Michael,Sanchez,F,2218 Main St,New York,NY,40715,32.632127592222794,-78.95982760819065,944332,Psychologist,1974-10-28,482a570bfaab3ba63cfe406a8b239541,1559250017,32.84213922768856,-78.9127298952778,0,18299.0
423,2019-06-28 10:19:02,6686804776838100,fraud_Keeling-Crist,misc_pos,296.72,Stephanie,White,F,5962 Main St,Houston,AZ,76012,26.316256490392337,-80.39787447620364,675641,Manager,1991-04-23,fe65235624f905aea73505e97aa7e3d1,1561717142,26.545601323403375,-80.70183905274662,0,
424,2019-02-15 02:05:33,7155884210186896,fraud_Keeling-Crist,misc_pos,20.01,Jennifer,Singh,M,5308 Main St,Chicago,IL,34719,41.10962493081193,-109.87088077119387,765702,Manager,1955-03-23,aee282e1654c7e2c20b91f7e7439e348,1550196333,40.97061818290208,-109.70081827910228,0,
425,2019-08-17 12:53:43,7569829400315024,"fraud_Heller, Gutmann and Zieme",shopping_pos,342.45,Tyler,Sanchez,M,2203 Main St,Phoenix,IL,69367,28.080823863829394,-74.07273948053364,17997,Teacher,1956-06-26,8a8d0da852bb444e09852c5ec32de221,1566046423,28.46716187061582,-74.38999827663088,0,94339.0
426,2019-03-03 07:30:46,5021173739568269,"fraud_Heller, Gutmann and Zieme",food_dining,328.88,Stephanie,White,M,5539 Main St,Phoenix,NY,44291,44.950805927548956,-70.17343821984144,512854,Teacher,1992-12-09,be2fbb5013ccf9a4903e1481606fe5d6,1551598246,45.169729549741085,-69.69171836724622,0,
427,2019-05-21 14:16:56,8063992884228106,"fraud_Heller, Gutmann and Zieme",misc_pos,454.29,David,Smith,F,5787 Main St,New York,AZ,54916,38.940617741577,-87.6634380884297,224712,Developer,1961-05-10,d7ad29f21790a79ddbc16ce26e9cca91,1558448216,39.23336342848172,-87.45854986568371,0,18479.0
428,2019-02-04 02:16:31,5393546670869369,"fraud_Heller, Gutmann and Zieme",gas_transport,187.65,Tyler,Banks,F,3115 Main St,Chicago,IL,49636,43.47573014452411,-123.71079291402343,255366,Manager,1991-11-04,9e8d5c8dffb89c2eab6902e2937e86b5,1549246591,43.35812015650186,-123.82594787588539,0,79188.0
429,2019-03-09 21:27:50,9339138917987745,fraud_Keeling-Crist,misc_net,495.84,Emma,Brown,F,1078 Main St,Houston,AZ,65086,42.532318717681676,-92.1572089810985,48485,Engineer,1967-10-11,34cedd8785816f4ab0263325e15f8d7d,1552166870,42.739437862912936,-92.23526751671895,0,
430,2019-06-13 09:50:15,731954240931921,"fraud_Rippin, Kub and Mann",shopping_pos,430.75,Jennifer,Singh,F,8936 Main St,New York,NY,72242,40.63905133203308,-98.08122851358594,805610,Driver,1952-05-26,5ad5fd2c10db60d80ea99688ac1a4a9e,1560419415,40.7419857503846,-97.73944558623167,0,22400.0
431,2019-05-20 11:50:37,8575420614940056,fraud_Lind-Buckridge,misc_pos,51.79,David,Smith,M,8548 Main St,Phoenix,TX,62977,48.197785266531916,-71.23615926000635,545138,Driver,1992-01-08,c3ae60c042b63a6767eca0f670bb2d13,1558353037,48.66571950845484,-71.09368312524931,0,69285.0
432,2019-04-03 07:29:05,5289926437212548,"fraud_Kutch, Hermiston and Farrell",grocery_pos,438.33,Stephanie,Patel,F,3538 Main St,Phoenix,NY,60473,42.3106777715967,-90.5290620072017,497265,Teacher,1982-11-29,6178e0e28bd4ddcdba547231cd970f83,1554276545,42.563153866636355,-90.43803642421547,0,77428.0
433,2019-01-11 11:42:47,3406818696998269,fraud_Keeling-Crist,shopping_pos,478.54,Edward,White,M,9935 Main St,Chicago,AZ,50649,37.20421335418456,-91.2557573112396,647826,Accountant,1977-06-27,c43815c48ccdc7037acab914032b6195,1547206967,37.25954387992811,-91.65731355119311,0,81875.0
434,2019-03-02 01:50:01,4243896764426355,"fraud_Kutch, Hermiston and Farrell",shopping_pos,256.7,Edward,Banks,F,1129 Main St,Chicago,AZ,68325,36.30426307044147,-86.50490201908706,552202,Developer,1999-06-01,55c52a210315db4f7ac9861cf970a2d1,1551491401,35.82828880688342,-86.18960328087516,0,45575.0
435,2019-04-06 08:10:14,4399499972621610,fraud_Keeling-Crist,shopping_pos,498.88,Jeremy,Smith,F,2344 Main St,New York,IL,54152,41.575889247315615,-93.84583601603943,933064,Nurse,1969-07-28,f2f96cf049af7d90460c1f4ba6f926e3,1554538214,41.23923818498507,-94.08317277042285,0,69387.0
436,2019-06-17 05:36:30,8574161591508170,"fraud_Kutch, Hermiston and Farrell",entertainment,448.54,Stephanie,Singh,F,1280 Main St,Phoenix,NY,33470,41.915707603320215,-97.96343107745258,691915,Driver,1958-04-30,9b610b31864e9ca971e5b017e698ddf9,1560749790,41.842816014176755,-97.46706212300928,0,45188.0
437,2019-01-02 10:39:42,8101056589186222,fraud_Keeling-Crist,food_dining,284.16,Daniel,Brown,M,6003 Main St,New York,IL,51207,37.871616317291554,-122.0063361244232,111779,Engineer,1955-04-19,5c7eaa2dd380426357839d0af4ebf316,1546425582,38.047013746447675,-121.67743854461602,0,41029.0
438,2019-01-24 00:59:23,7500088992880830,"fraud_Rippin, Kub and Mann",misc_pos,388.03,Edward,Banks,M,6232 Main St,Houston,AZ,84683,31.2800180134894,-121.74663197246737,646275,Driver,1987-08-14,2ded1b25368763d2d6b7d6b32a3e32c0,1548291563,31.24663761322159,-121.41803721557265,0,92146.0
439,2019-06-10 09:42:30,650427645270032,"fraud_Kutch, Hermiston and Farrell",entertainment,234.94,David,Patel,F,1091 Main St,Chicago,AZ,41165,37.75442279157976,-90.46942773735296,445090,Nurse,1968-11-21,b7b91104a3be8d304c36d34c1c2e4dbd,1560159750,37.34529355700857,-90.9297652774332,0,
440,2019-01-28 21:20:44,709859292617236,"fraud_Rippin, Kub and Mann",gas_transport,263.42,Emma,Sanchez,M,2221 Main St,Los Angeles,AZ,46279,36.66194718939553,-92.07086091079186,484144,Teacher,1992-08-07,c2cf4ef74371ab6acdc34a540c44e156,1548710444,36.270168656075704,-92.25241024993238,0,23517.0
441,2019-06-22 06:11:12,1173692949959851,"fraud_Heller, Gutmann and Zieme",gas_transport,295.47,Michael,Sanchez,F,3757 Main St,Phoenix,TX,65647,37.85684972527249,-114.01611753852616,712591,Nurse,1980-02-27,b5aa17df7ddcb811bb042bcd40fc1149,1561183872,37.718607413145776,-114.0288842913596,0,68081.0
442,2019-03-20 07:01:32,7183149599160055,fraud_Keeling-Crist,gas_transport,1223.57,Michael,White,F,2088 Main St,Chicago,NY,76721,43.771578413527514,-78.74885166103991,530121,Nurse,1956-12-06,121569a062dd5928ddab1e738d316623,1553065292,43.93216327742007,-78.2844550545335,1,35880.0
443,2019-02-25 17:09:47,9597208551845613,"fraud_Kutch, Hermiston and Farrell",food_dining,291.55,Sarah,Garcia,F,8786 Main St,Los Angeles,CA,85229,44.81186093892099,-87.74920236361362,512453,Accountant,1990-05-23,95a9613b5ba84afac883b44fbf72e7a6,1551114587,44.7399589367742,-87.31387308652339,0,
444,2019-01-22 07:57:25,9357641236088903,fraud_Keeling-Crist,misc_pos,53.36,David,White,M,5694 Main St,New York,IL,92307,48.48497164884757,-110.0554484254187,210540,Nurse,1979-06-29,c76c5af9191c56c97c073414e7037c63,1548143845,48.44810372012651,-110.27774895400792,0,27828.0
445,2019-07-06 18:28:05,7449452705664988,"fraud_Kutch, Hermiston and Farrell",food_dining,236.96,Edward,Khan,F,212 Main St,Chicago,NY,40682,36.04867876020446,-76.80928065867346,578874,Driver,1994-07-21,994e5bf6eaa14946e08b744f06b39092,1562437685,36.12924186732969,-76.6623624712773,0,12017.0
446,2019-06-06 04:01:24,6189506754373219,"fraud_Heller, Gutmann and Zieme",misc_net,151.96,Jeremy,Patel,F,5207 Main St,Los Angeles,AZ,76870,47.95743256718204,-105.9832647140307,605954,Accountant,1973-07-06,6b5d07cb6f78bd63e09077aab0043af0,1559793684,47.90191976990282,-106.07368479637182,0,
447,2019-07-17 09:35:20,6574775655633446,fraud_Lind-Buckridge,gas_transport,35.85,Tyler,Garcia,F,1889 Main St,Chicago,NY,61306,37.610678810926245,-80.14078986544055,863125,Developer,1990-04-02,35701eafa9790b08c64f0d59a7f051c2,1563356120,37.882018422841384,-79.82875697692674,0,58458.0
448,2019-07-27 02:29:19,6791663460875571,"fraud_Rippin, Kub and Mann",grocery_pos,342.26,Jennifer,Banks,F,7263 Main St,Houston,TX,44059,48.8857815752865,-78.16436388264947,501487,Engineer,1958-05-28,793763ff5212a2f60a52863664846821,1564194559,49.357664200538466,-78.59608846926112,0,
449,2019-08-02 03:32:49,8097436288246250,"fraud_Heller, Gutmann and Zieme",shopping_pos,476.9,Stephanie,White,F,1754 Main St,Houston,TX,88974,46.735537115341714,-70.24748072485386,44209,Engineer,1986-07-15,8aa2be2099b4b8b3090d29f0a88f3718,1564716769,46.362606811671135,-70.20355190746304,0,95756.0
450,2019-07-23 08:56:58,4929711077216210,"fraud_Rippin, Kub and Mann",misc_net,923.19,Sarah,Smith,M,9471 Main St,Chicago,AZ,86209,32.86496368833318,-111.0466951115868,629591,Psychologist,1959-11-20,144bb546e51391f7d1aad220351ea263,1563872218,32.93351140726958,-110.5500285481923,1,83966.0
451,2019-01-23 03:20:08,7694648478944081,"fraud_Kutch, Hermiston and Farrell",grocery_pos,255.8,Edward,Singh,F,524 Main St,New York,AZ,47128,40.34013650893474,-86.85888514741583,211131,Driver,1971-01-14,703463f7e38bb0a045d4b3fae4c5bc3d,1548213608,40.80147685664228,-86.51943770049655,0,84551.0
452,2019-05-19 18:37:10,9244026221852620,"fraud_Rippin, Kub and Mann",gas_transport,458.62,Emma,Sanchez,M,299 Main St,Los Angeles,IL,58447,39.83969545461939,-83.58085707525699,176011,Driver,1980-01-11,c0c2506221db06a1d073a555bab7d0b2,1558291030,39.44397101412482,-84.02242501985702,0,36105.0
453,2019-02-21 22:48:20,6085308771902660,fraud_Keeling-Crist,shopping_pos,133.3,Stephanie,Gill,F,4208 Main St,New York,CA,74501,46.101177694870884,-96.99994048850027,379379,Accountant,1986-10-17,8c4144716c460b2e3ebaa40c6651bec6,1550789300,45.98818547977682,-97.02820712304413,0,
454,2019-05-17 21:22:15,466676211039544,"fraud_Kutch, Hermiston and Farrell",misc_pos,143.56,Michael,Brown,F,5459 Main St,Chicago,AZ,83254,44.61572789317709,-75.13566122330582,286226,Engineer,1960-02-11,ea5efa3b54d38f7dc8cb36adcebe7334,1558128135,45.062571406621444,-75.04995135104534,0,
455,2019-08-09 03:07:40,6701740699364710,fraud_Keeling-Crist,gas_transport,376.17,Stephanie,Garcia,M,5060 Main St,Los Angeles,NY,47768,44.90764114909783,-95.6719670551547,199483,Psychologist,1961-10-10,1f5d029f7ae7e142bd04a1534cf550e7,1565320060,44.552786916159114,-95.76708353286537,0,
456,2019-01-15 08:44:15,9738646684822542,fraud_Lind-Buckridge,food_dining,358.64,Daniel,White,M,9569 Main St,Los Angeles,AZ,93836,42.73891149179337,-75.75937288364874,872334,Psychologist,1976-08-12,2720df703e82042ce00bf840afc5260c,1547541855,42.70238717047285,-75.67289100762642,0,
457,2019-07-15 01:07:03,2567180705637558,fraud_Lind-Buckridge,entertainment,478.59,Daniel,Gill,F,1992 Main St,New York,TX,13168,46.06661642930849,-94.72237005745788,859367,Accountant,1977-01-16,37772c901f235c7520a5a52b443e8f5e,1563152823,46.321466700176465,-95.17532389865272,0,
458,2019-07-10 21:42:32,2285480896552544,"fraud_Rippin, Kub and Mann",misc_pos,2201.23,David,Patel,M,3979 Main St,Chicago,CA,46945,33.867088279264436,-117.17430740123267,614163,Psychologist,2001-10-25,ee7b1278c6ab54ffe7aa5878f7cc84cd,1562794952,34.015437412182905,-117.53713987654207,1,
459,2019-03-18 11:53:31,2130137522302129,fraud_Lind-Buckridge,shopping_pos,206.73,Daniel,Gill,F,1633 Main St,Los Angeles,AZ,16342,41.56409519917729,-70.44064743790489,898120,Developer,1954-09-16,05cfe2cbe1adc50a012f257c10241d3c,1552910011,41.94665826145537,-70.11698795969716,0,
460,2019-05-23 19:33:57,7710278238046610,"fraud_Rippin, Kub and Mann",shopping_pos,37.61,David,Banks,M,1432 Main St,Houston,NY,41978,38.9279127930546,-71.38102345720411,803666,Psychologist,2003-06-03,051206cef9fac2b56b5835f778884668,1558640037,38.855960132837666,-71.41200026429502,0,76252.0
461,2019-06-15 20:06:06,4421764631846736,"fraud_Heller, Gutmann and Zieme",entertainment,478.26,Tyler,Banks,F,2940 Main St,Phoenix,IL,40710,28.058170066520837,-87.190421070888,839010,Psychologist,1959-04-04,65cb9205fa046104727bc6dde91f8cfd,1560629166,27.606834692115683,-87.17753861516255,0,
462,2019-06-10 18:23:33,6965342704291197,"fraud_Kutch, Hermiston and Farrell",misc_pos,197.91,David,Singh,F,302 Main St,Phoenix,IL,61766,27.102232733424174,-91.59557648325764,301536,Accountant,1990-04-06,a9f2b72246aac8dcdf4f7fc5aa3a2a2d,1560191013,27.237673550483922,-91.67306883624468,0,34048.0
463,2019-07-29 08:14:29,6669233801622273,fraud_Lind-Buckridge,gas_transport,24.47,Sarah,Brown,F,6533 Main St,New York,CA,49682,28.125258290321838,-99.90842678107737,698067,Engineer,2003-06-30,e1ab9fb7819e46fb467a0c96bad0657a,1564388069,28.455635501382275,-99.86946743004069,0,
464,2019-06-08 14:36:51,113324614778447,fraud_Keeling-Crist,misc_pos,317.32,David,Brown,M,5513 Main St,Phoenix,NY,10362,32.84330671770562,-117.61090583259163,411869,Accountant,2001-11-07,ee1c1303a9df758558bf4767762344cf,1560004611,33.26759455069931,-117.47648078301114,0,56789.0
465,2019-02-12 13:27:38,8420284321553945,fraud_Keeling-Crist,shopping_pos,151.71,Jeremy,Singh,F,1498 Main St,Houston,IL,97804,42.00409542357038,-96.50417562880953,788778,Psychologist,1964-03-30,d0c86146438d44826accaae9337583b5,1549978058,42.358860542283914,-96.14837572071126,0,38957.0
466,2019-02-02 16:17:32,7468790960088339,"fraud_Kutch, Hermiston and Farrell",misc_pos,1188.98,Michael,Khan,F,4824 Main St,Chicago,AZ,73491,30.465482862922098,-68.61466094904418,982583,Developer,1978-02-04,395c64e73aa8cbe6a88dea6636a0e649,1549124252,30.22052240150617,-68.79597631201219,1,
467,2019-01-13 14:52:38,1792501568391287,fraud_Keeling-Crist,food_dining,480.82,Edward,Khan,M,747 Main St,Chicago,AZ,37846,46.37168267227683,-109.08758489361806,13896,Teacher,1963-09-06,d22b46503396075c3276c5fb39301d22,1547391158,46.14420957305842,-109.46746392728066,0,
468,2019-07-04 20:19:09,4118592541432184,fraud_Lind-Buckridge,misc_net,394.42,Edward,Smith,F,5524 Main St,Chicago,AZ,18483,27.71927138199837,-81.41210097526543,633357,Developer,1950-09-08,66932e1eca347a180a606d3982aeb8d9,1562271549,28.022725705109465,-81.10518253961635,0,33256.0
469,2019-04-11 14:32:35,9340689999436364,"fraud_Heller, Gutmann and Zieme",shopping_pos,365.32,Emma,Gill,M,472 Main St,Chicago,AZ,87873,42.209578932836415,-95.17543617868148,487534,Engineer,1952-11-10,fae989a86bf9ec4815ccc435c03ea0c3,1554993155,42.5983870413853,-95.45690641534041,0,36933.0
470,2019-08-14 04:09:58,2674183869036523,"fraud_Heller, Gutmann and Zieme",misc_pos,73.27,Jeremy,Gill,M,8017 Main St,Phoenix,AZ,23923,28.20213368596384,-119.6010050603225,65058,Driver,2002-06-29,c5cf6d97a61ed8fd20b44cfc5bafdac9,1565755798,28.205175590401446,-119.43119059363076,0,
471,2019-08-14 12:13:45,1873552009391745,"fraud_Heller, Gutmann and Zieme",grocery_pos,294.43,Jennifer,Gill,F,6212 Main St,Chicago,AZ,71506,48.152909772306685,-80.2506388408053,513092,Manager,1956-04-10,aec9b1006dd3f7e30d01956815c749b7,1565784825,48.313629400643485,-80.46943316984179,0,
472,2019-07-29 13:34:39,1390251092944349,"fraud_Heller, Gutmann and Zieme",food_dining,1904.59,Michael,Banks,M,2010 Main St,Phoenix,TX,25452,48.194216772617025,-102.74304253898687,744475,Engineer,1956-03-30,af3f4d5f9ab2794ee0b6b4149b2f3682,1564407279,47.920799757065716,-102.74784713548786,1,84467.0
473,2019-06-27 01:50:52,5863297202932762,fraud_Lind-Buckridge,grocery_pos,372.67,Tyler,Garcia,M,9492 Main St,New York,NY,52692,35.351405180401,-116.03902853309964,113213,Nurse,1971-01-05,5b304eabed08f283429cdf5350222a34,1561600252,35.4981782086365,-116.30339467491441,0,98920.0
474,2019-08-19 10:17:36,1124109038272969,"fraud_Kutch, Hermiston and Farrell",grocery_pos,359.2,Jeremy,Singh,F,223 Main St,Chicago,TX,63684,34.95394371509687,-81.90164766634354,684484,Engineer,1985-07-12,daab6658313c0ec3ea539f28074bc740,1566209856,35.25910607650465,-82.3955166867929,0,
475,2019-07-19 01:51:33,8155380651404636,fraud_Keeling-Crist,shopping_pos,219.26,Jennifer,Banks,M,8884 Main St,Phoenix,IL,25447,36.55812288955869,-82.08400487802086,736840,Manager,1995-05-06,5033d635a98aa49e94f243c94ea6181b,1563501093,36.32832744147573,-81.93099925921321,0,32317.0
476,2019-04-09 09:16:57,5825042466538807,fraud_Lind-Buckridge,gas_transport,509.03,Tyler,Sanchez,M,9692 Main St,New York,IL,62440,42.76807429317016,-115.53819159804046,333510,Engineer,1985-07-05,a90e760f544c7c3a243849f46ba5567f,1554801417,42.81912288096749,-115.89591305546823,1,86826.0
477,2019-03-01 14:31:40,5438791627029967,"fraud_Kutch, Hermiston and Farrell",gas_transport,138.71,Jennifer,Smith,F,291 Main St,Phoenix,NY,87265,29.250518427657052,-102.59865494656503,51524,Manager,1981-01-28,728693209ca0419cca864035b9efd44e,1551450700,28.8613157708987,-102.21522823363799,0,
478,2019-05-27 16:04:16,4483193896085894,"fraud_Heller, Gutmann and Zieme",entertainment,240.84,Tyler,White,M,1309 Main St,New York,AZ,42747,27.610545065546496,-89.68993161279911,808904,Teacher,1963-09-27,42a8abe95d71bd63186e5986b2e842ec,1558973056,27.851622288449697,-89.40979047833021,0,
479,2019-07-05 05:26:29,2834185240488619,"fraud_Rippin, Kub and Mann",grocery_pos,270.02,Tyler,Brown,M,2477 Main St,Houston,TX,20529,36.9729802895856,-101.34617987501443,806499,Accountant,1991-11-22,6e513559313fb473c0e13faf6671dce8,1562304389,37.32283281176517,-101.41428597088701,0,
480,2019-03-28 10:43:44,9511212339265023,"fraud_Heller, Gutmann and Zieme",entertainment,385.28,Emma,Smith,F,6054 Main St,Chicago,TX,90452,34.72318408672471,-90.03168052776235,776307,Driver,1984-03-12,d4451c69d00b243a772825cb8227dc74,1553769824,34.26411744434203,-89.72327507696153,0,
481,2019-05-14 19:10:35,8965740963066534,"fraud_Kutch, Hermiston and Farrell",shopping_pos,96.76,Michael,Sanchez,M,2861 Main St,Los Angeles,IL,77056,30.279377426308788,-69.76374285782384,601154,Psychologist,1990-02-25,888af707ba59391b3cc1ae8d83ec62f5,1557861035,30.758128376605615,-69.67103739109415,0,88098.0
482,2019-07-07 06:25:51,2259828154079714,"fraud_Rippin, Kub and Mann",gas_transport,426.93,Michael,White,F,3490 Main St,Chicago,CA,63436,29.977061763548047,-112.34546692620296,336648,Manager,1952-06-01,083b51f6d08e4e8986c070f4d91ab167,1562480751,29.613093283866466,-112.43591270560617,0,
483,2019-05-27 10:15:23,8526733642839761,"fraud_Heller, Gutmann and Zieme",misc_net,62.16,Jennifer,Patel,F,2591 Main St,Los Angeles,TX,10205,45.7914416109115,-95.54087372897632,49532,Accountant,1970-02-11,04a0198b25acd8dea25ab127500aa634,1558952123,45.55701455937328,-95.2644321105651,0,17070.0
484,2019-03-04 07:57:14,2397848659271310,fraud_Keeling-Crist,food_dining,417.01,Sarah,Brown,F,1231 Main St,Phoenix,IL,24034,32.31840989960711,-121.28636993227269,975670,Psychologist,1986-06-30,3f12f8863c7340e21680664d61428ce8,1551686234,32.67199933051678,-121.12869341581978,0,19028.0
485,2019-02-07 23:07:58,7681490251809628,"fraud_Kutch, Hermiston and Farrell",misc_net,324.88,Stephanie,Banks,M,1093 Main St,Chicago,NY,99862,37.817830537451194,-120.27356906127423,123358,Engineer,1962-06-22,2ab6dd11e4d9f3186ef1dd1ccceab0d8,1549580878,38.12253383491873,-120.40514245149012,0,59525.0
486,2019-01-11 22:20:09,5767205634803838,fraud_Keeling-Crist,misc_net,167.31,Tyler,Brown,F,6794 Main St,Houston,NY,51825,36.71064869550269,-70.69509623066618,149711,Nurse,1996-10-18,5a5d0b8706c5bfc9d7e12bcd5c2dd9c1,1547245209,36.67205308136669,-70.8025177979479,0,99062.0
487,2019-02-26 11:09:45,9931232784870702,"fraud_Rippin, Kub and Mann",shopping_pos,456.91,Emma,White,F,6754 Main St,Phoenix,CA,77807,28.65017196311066,-101.89212623662993,998292,Engineer,1987-04-04,7f3144875a5a0469a4438c609b5528a7,1551179385,28.372682571821745,-102.23024821829449,0,24902.0
488,2019-04-01 14:46:49,3785439738809505,"fraud_Heller, Gutmann and Zieme",entertainment,1882.99,Michael,Garcia,M,2014 Main St,Chicago,CA,26115,37.465879567876065,-93.75261873958868,97372,Teacher,1970-02-17,f86cbe316999c3099072ccc2edfd5102,1554130009,37.17110987817986,-93.71751570100102,1,19485.0
489,2019-07-01 16:56:07,1274323338202265,"fraud_Heller, Gutmann and Zieme",entertainment,58.04,Jeremy,Brown,M,8368 Main St,Chicago,NY,48526,30.853560041169164,-67.14356310967497,162748,Manager,1995-04-07,b1b259df4a8fcf5333e5409fa97e8d01,1562000167,31.220160176955016,-67.06358126518987,0,65410.0
490,2019-04-27 04:10:35,9283194873386078,"fraud_Kutch, Hermiston and Farrell",grocery_pos,132.09,Stephanie,Sanchez,F,3768 Main St,Houston,TX,83296,30.590087049221598,-116.73612728328618,973811,Manager,1966-01-21,ae05a76d50826b53c4ee0f33ee7de8c2,1556338235,30.560011134553363,-116.31293748517948,0,
491,2019-01-09 06:48:31,2063685479769509,fraud_Keeling-Crist,grocery_pos,301.03,Jennifer,Gill,M,2796 Main St,Los Angeles,NY,76383,29.093965325839648,-123.26249007595901,460500,Driver,1996-01-25,46c913ddf509a1758aceebe3fae56f54,1547016511,28.647068812678558,-123.67548774241904,0,89768.0
492,2019-04-23 18:11:05,1250244131605636,fraud_Keeling-Crist,gas_transport,145.39,Jennifer,Gill,F,3599 Main St,Los Angeles,CA,53619,29.807417139959973,-110.92531654510152,115523,Nurse,1962-11-23,8ab7b6101e9ec40b756e6a4c7bf9fce7,1556043065,29.872285775683576,-111.3011525659186,0,50800.0
493,2019-04-05 10:26:00,8850277877878231,"fraud_Kutch, Hermiston and Farrell",misc_pos,238.93,Jeremy,Banks,F,8431 Main St,New York,NY,57697,27.549914893656577,-73.72204900415696,864822,Nurse,1984-06-17,21856a5faa8ff87490e31c27bbad2eec,1554459960,27.752092647321028,-73.41949831740321,0,13264.0
494,2019-01-16 04:42:02,9581780870990590,"fraud_Heller, Gutmann and Zieme",grocery_pos,300.35,Edward,Banks,F,7237 Main St,Phoenix,TX,59190,41.841423697047134,-72.51852379306598,822257,Manager,1954-01-04,750e57bc4bc2626dc316262e4d44e630,1547613722,42.0984992058829,-72.407518359117,0,77761.0
495,2019-02-08 11:17:43,3172382769149254,"fraud_Heller, Gutmann and Zieme",grocery_pos,441.51,Emma,Singh,M,2297 Main St,Chicago,IL,85291,38.26958855194299,-109.94886023324202,662986,Teacher,1963-09-01,4aad152873bee8ec12ae4c458ad4c600,1549624663,37.86909520038262,-110.2818750206434,0,94067.0
496,2019-05-23 09:43:01,8543635151284474,"fraud_Kutch, Hermiston and Farrell",entertainment,32.29,Tyler,White,M,3443 Main St,New York,AZ,55936,43.8255379339726,-73.85912733884882,883631,Nurse,1983-08-26,a35d772b075651fb48ff1189918a0c67,1558604581,44.16453151680622,-73.35996945322663,0,
